,title,description,image
177,Pure Country,"Dusty gets tired of all the smoke and light effects, wonders what happened to doing it the way that made him famous and happy. Takes a walk to find what seems to be missing and finds himself and his music again!",https://m.media-amazon.com/images/M/MV5BZGZjNTM3YTUtNzg3MS00NTc4LThkN2ItMzEzOTNhZDljYTA1XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
181,Paint Your Wagon,Two unlikely prospector partners share the same wife in a California gold rush mining town.,https://m.media-amazon.com/images/M/MV5BMzU4M2YwMjItZThhYi00NDA5LTljYmUtOGNkNjIxYjdiYjBlXkEyXkFqcGdeQXVyMjI4MjA5MzA@.jpg
182,Bend of the River,"When a town boss confiscates homesteader's supplies after gold is discovered nearby, a tough cowboy risks his life to try and get it to them.",https://m.media-amazon.com/images/M/MV5BZWQ2N2NmYTMtM2Q1OS00ODBlLTg4NDMtMWJlYzVjNWMwNDVkXkEyXkFqcGdeQXVyMjI4MjA5MzA@.jpg
186,First Cow,"A skilled cook has traveled west and joined a group of fur trappers in Oregon, though he only finds true connection with a Chinese immigrant also seeking his fortune. Soon the two collaborate on a successful business.",https://m.media-amazon.com/images/M/MV5BMGUzMGEzM2UtMDg2Ny00Yjk1LTgxMTctMWI1ZGM0ZDBiYjgxXkEyXkFqcGdeQXVyMTA4NjE0NjEy.jpg
187,Broken Lance,"The saga of the Devereaux rancher family, set in 1880's Arizona.",https://m.media-amazon.com/images/M/MV5BNjg1Y2I4YjEtNzRlMS00ZjIwLTg5MzUtN2IzZTA3YmRkNDMxXkEyXkFqcGdeQXVyMjUxODE0MDY@.jpg
189,Spirit Untamed,Lucky Prescott's life is changed forever when she moves from her home in the city to a small frontier town and befriends a wild mustang named Spirit.,https://m.media-amazon.com/images/M/MV5BMDVlZTEwMTItNmE4Zi00ZGFhLWI4NjgtMDdiZTA5NDdmNWYyXkEyXkFqcGdeQXVyMTEyMjM2NDc2.jpg
190,Coogan's Bluff,Arizona Deputy Sheriff Coogan (Clint Eastwood) is sent to New York City to escort an escaped fugitive back for trial.,https://m.media-amazon.com/images/M/MV5BOWMzZGRiNDktN2NiNS00MGNlLWFlNWYtOGIyNjJkNDdkZTllXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
191,Eyes of Fire,"A preacher is accused of adultery, and he and his followers are chased out of town. They become stranded in an isolated forest, which is haunted by the spirits of long dead Native Americans.",https://m.media-amazon.com/images/M/MV5BZTFmNjNhMTktMTc0YS00MDI4LTk4NDQtZmI2MjFlYmEzYmJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
193,The Alamo,"Based on the 1836 standoff between a group of Texan and Tejano men, led by Davy Crockett and Jim Bowie, and Mexican dictator Santa Anna's forces at the Alamo in San Antonio Texas.",https://m.media-amazon.com/images/M/MV5BMTAzOTQ5Nzg4MzheQTJeQWpwZ15BbWU2MDQwODAxNw@@.jpg
194,Lone Star,"When the skeleton of his murdered predecessor is found, Sheriff Sam Deeds unearths many other long-buried secrets in his Texas border town.",https://m.media-amazon.com/images/M/MV5BN2ViYzQ3YTAtZmQ5OS00ZWNkLWFkZWQtYTJiNTI1OWVlMzc0XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
195,The War Wagon,"The story of a man who was shot, robbed and imprisoned who returns to steal a large gold shipment from the man who wronged him. The gold is transported in an armored stage coach, the War Wagon.",https://m.media-amazon.com/images/M/MV5BYjM5NGZhZGMtNTcwMi00MjU2LTlmYTYtYTBhMjZjNzQ2MDYyXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
197,A Time for Killing,Confederate POWs escape a Union camp and make for the Mexico border chased by Union troops with both parties oblivious to the fact that peace was declared.,https://m.media-amazon.com/images/M/MV5BMTE4MjE1YjctYWQ2YS00YmVmLWIxNzAtNjRiNDhiOWUyYTg0XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
204,Thar,A mysterious stranger arrives in a village situated in the Thar desert and crosses paths with a veteran cop investigating a case of brutal killings.,https://m.media-amazon.com/images/M/MV5BOWY1NjE2MzUtYTVjOC00ZDUxLWIwZDUtMzk5YWQ5ODc5YTI5XkEyXkFqcGdeQXVyMTI1NDEyNTM5.jpg
205,Pat Garrett & Billy the Kid,Pat Garrett is hired as a lawman on behalf of a group of wealthy New Mexico cattle barons to bring down his old friend Billy the Kid.,https://m.media-amazon.com/images/M/MV5BNGQ5MDcyOGItOGUwOS00OWRjLTkxYjAtNTZlYWJmNjU0YTA1XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
206,A Prairie Home Companion,"A look at what goes on backstage during the last broadcast of America's most celebrated radio show, where singing cowboys Dusty and Lefty, a country music siren, and a host of others hold court.",https://m.media-amazon.com/images/M/MV5BMTYwOTgzMTA3NF5BMl5BanBnXkFtZTcwMjYxMDMzMQ@@.jpg
207,The Gold Rush,"A prospector goes to the Klondike during the 1890s gold rush in hopes of making his fortune, and is smitten with a girl he sees in a dance hall.",https://m.media-amazon.com/images/M/MV5BZjEyOTE4MzMtNmMzMy00Mzc3LWJlOTQtOGJiNDE0ZmJiOTU4L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
209,Man from God's Country,"A cattleman, through a deal with a friend, gets involved in a land-grab for a proposed railroad in Sundown, Montana in this classic Western starring George Montgomery.",https://m.media-amazon.com/images/M/MV5BYjYwMTdjOGMtYjFjOS00NGNjLTk1YWUtMWM1MDU4ZGM3Yjg0XkEyXkFqcGdeQXVyNTk1MTk0MDI@.jpg
216,Tom and Huck,Two best friends witness a murder and embark on a series of adventures in order to prove the innocence of the man wrongly accused of the crime.,https://m.media-amazon.com/images/M/MV5BN2ZkZTMxOTAtMzg1Mi00M2U0LWE2NWItZDg4YmQyZjVkMDdhXkEyXkFqcGdeQXVyNTM5NzI0NDY@.jpg
218,The Good the Bad the Weird,The story of two outlaws and a bounty hunter in 1940s Manchuria and their rivalry to possess a treasure map while being pursued by the Japanese army and Chinese bandits.,https://m.media-amazon.com/images/M/MV5BYzgxYWM3MjEtZjhmYi00YWRlLWE4YjItYmI3NTVmOTljNzUyXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
222,Texas Across the River,"In 1845 Texas, a Louisiana belle is courted by a wanted Spanish nobleman and a Texas brawling gunrunner but her suitors' passionate duel is interrupted by the cavalry and a Comanche attack.",https://m.media-amazon.com/images/M/MV5BOWZiZDE4ZWMtMDg2MS00NTE2LTg5N2ItN2M0YzcwYWY1MzQ4XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
223,Ride with the Devil,"During the American Civil War, two friends join the Bushwhackers, a militant group loyal to the Confederacy.",https://m.media-amazon.com/images/M/MV5BMTEzMTRjZDMtNjMyZi00N2I5LWIyYTAtNjNhNDQ4ZjVjNTY3XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@.jpg
224,Mackenna's Gold,"A bandit kidnaps a Marshal who has seen a map showing a gold vein on Indian lands, but other groups are looking for it too, while the Apache try to keep the secret location undisturbed.",https://m.media-amazon.com/images/M/MV5BNjE4NDFmNTctYTBjMy00ZjAwLWI3ZWUtNWU1YzNmZTUyYTkyXkEyXkFqcGdeQXVyMjI4MjA5MzA@.jpg
227,The Apple Dumpling Gang,Three orphan children strike gold in 1878 California.,https://m.media-amazon.com/images/M/MV5BZTc5NDk1NDgtMThmYy00MWViLTk2ZjUtNTQyMDI1MDI0MDRjXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
229,Little Woods,"In Little Woods North Dakota, two estranged sisters are driven to extremes when their mother dies, leaving them with one week to pay back her mortgage.",https://m.media-amazon.com/images/M/MV5BNzBiMzIwM2QtMzEyNi00NGY1LWEyOTctNTJhMjRlOTk4MTZjXkEyXkFqcGdeQXVyMTA4NjE0NjEy.jpg
230,An American Tail: Fievel Goes West,"Fievel's family decides to move out to the West, unaware that they are falling into a trap perpetrated by a smooth-talking cat.",https://m.media-amazon.com/images/M/MV5BZmUyOTE4YmItN2E0Zi00M2ViLWIxMTctMmZhMDRhMDZhOWZlXkEyXkFqcGdeQXVyNjExODE1MDc@.jpg
231,Trinity Is Still My Name,"Bambino tries to teach his brother Trinity how to become an outlaw, but the two wind up saving a pioneer family and breaking up an arms ring instead.",https://m.media-amazon.com/images/M/MV5BYWI5YjgxZTEtODg1YS00MDJmLTlhMzktZmI5Y2Y3MmMzMzM0XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
232,Wild Horses,"A detective opens up a fifteen-year-old missing persons case, and begins to suspect that the missing boy was murdered, and that a local rancher was involved.",https://m.media-amazon.com/images/M/MV5BMjQyMDg1MzA0Ml5BMl5BanBnXkFtZTgwNzkzMTU3NTE@.jpg
233,Bad Day at Black Rock,"A one-armed stranger comes to a tiny town possessing a terrible past they want to keep secret, by violent means if necessary.",https://m.media-amazon.com/images/M/MV5BYmYzNDcyNmEtNGJhMS00M2Y2LTgxYTEtMzM3NjljNDEyOGFjXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
235,Outlaws and Angels,"When outlaws on the lam invade the home of an unsuspecting, seemingly innocent, frontier family to hide out for the night, an unexpected game of cat and mouse ensues, leading to seduction, role reversal, and ultimately, bloody revenge.",https://m.media-amazon.com/images/M/MV5BMTY4MTU4MzA0OV5BMl5BanBnXkFtZTgwMTYxOTAyOTE@.jpg
237,Corsicana,"Deputy United States Marshal Bass Reeves reunites with his former partner turned fugitive Sam Tanner. Joined by an ex Union Sharpshooter, they are in a race against time as they track Jack Donner and his vicious gang of killers to the oil-rich Texas town of Corsicana.",https://m.media-amazon.com/images/M/MV5BZmZkMzI0NTMtNTEyNi00YWY4LTg5MzAtNGIwYjIxMmZhYTE1XkEyXkFqcGdeQXVyMjM4MDA3MDI@.jpg
239,The Outlaw,"Western legends Pat Garrett, Doc Holliday and Billy the Kid are played against each other over the law and the attentions of vivacious country vixen Rio McDonald.",https://m.media-amazon.com/images/M/MV5BM2NmYWQ4YTQtNTZmYS00ODc0LTkzNzYtYWZiZTUzMzIwOWE0XkEyXkFqcGdeQXVyMzg1ODEwNQ@@.jpg
242,The Last Victim,"The Last Victim is a Neo Western thriller set in the American southwest, following Sheriff Hickey trying to solve the worst case he has seen in his small town, likely caused by a violent local gang led by a fearsome criminal.",https://m.media-amazon.com/images/M/MV5BOWU1NGQ5YmYtOTNmNi00YWJhLWEzMTUtN2Y1MGYzNzQ3Njg5XkEyXkFqcGdeQXVyMTM1MTE1NDMx.jpg
245,Bring Me the Head of Alfredo Garcia,An American barroom pianist and his prostitute girlfriend go on a trip through the Mexican underworld to collect the bounty on the head of a dead gigolo.,https://m.media-amazon.com/images/M/MV5BYzExNTI5YzgtZDAzYi00Y2UxLTkzYWYtNWM5MDRiODlhMTM0XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
246,Call of the Wild,A tough aspiring chef is hired to bring home a mobster's son from the Amazon but becomes involved in the fight against an oppressive town operator and the search for a legendary treasure.,https://m.media-amazon.com/images/M/MV5BMWU3ZDYxZjMtZmYyOS00NWQyLTk1MmItNDg4ZWM2ZGQxOTNiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg
249,The Proud Rebel,A Confederate veteran living in the Yankee North struggles with his son's shock induced muteness and the hate of the Northerners.,https://m.media-amazon.com/images/M/MV5BMWQwZGM0NzktYjc0OS00MjEyLTkyMDItMjk1MWQ5NDE3YzYyXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
250,In Dubious Battle,An activist gets caught up in the labor movement for farm workers in California during the 1930s.,https://m.media-amazon.com/images/M/MV5BMmVkYzE1ZmQtOWRkZi00ZjgwLTk4YWQtMzk1M2E5MjhlMDcyL2ltYWdlXkEyXkFqcGdeQXVyNTY0MTkxMTg@.jpg
251,North to Alaska,"During the Alaska gold rush, prospector George sends partner Sam to Seattle to bring his fiancée but when it turns out that she married another man, Sam returns with a pretty substitute, the hostess of the Henhouse dance hall.",https://m.media-amazon.com/images/M/MV5BN2QyYjQ3YmYtODkxYi00Njc3LTg2ODItNjM5MjdjMzhiYmFkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjI4MjA5MzA@.jpg
252,Seraphim Falls,"At the end of the Civil War, a colonel hunts down a man with whom he has a grudge.",https://m.media-amazon.com/images/M/MV5BOGFlMGFkODEtZDM2Mi00NTVkLTlmNDMtZjY2OWU4MzBlMjNkXkEyXkFqcGdeQXVyMTczNjQwOTY@.jpg
253,Death Hunt,A land developer and his girlfriend are hunted on a remote island for sport by three deranged locals.,https://m.media-amazon.com/images/M/MV5BYjc0MDUzZTItYzJkNi00MzhlLTk1YTUtYzE1NDZjZGNlYzM3XkEyXkFqcGdeQXVyMjEwNjUxOA@@.jpg
254,The Frisco Kid,"A Polish rabbi wanders through the Old West on his way to lead a synagogue in San Francisco. On the way, he is nearly burned at the stake by Native Americans and almost killed by outlaws.",https://m.media-amazon.com/images/M/MV5BNzIyYzM1MDYtZDVlOS00MDQyLWE4YTItMzc5YTM4MTcyNzhhXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
258,Lone Wolf McQuade,"After helping the local police with some horse thieves, a Texas Ranger aims at a drug lord with arms trade as well. They're interested in the same woman and they're both into martial arts.",https://m.media-amazon.com/images/M/MV5BMzUzMThmNGYtZDNhNi00NjQwLThlNzAtNmJmMzMzODJhYTAzXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
259,Top Gun,"After thirty years, Maverick is still pushing the envelope as a top naval aviator, but must confront ghosts of his past when he leads TOP GUN's elite graduates on a mission that demands the ultimate sacrifice from those chosen to fly it.",https://m.media-amazon.com/images/M/MV5BZWYzOGEwNTgtNWU3NS00ZTQ0LWJkODUtMmVhMjIwMjA1ZmQwXkEyXkFqcGdeQXVyMjkwOTAyMDU@.jpg
263,City Slickers II: The Legend of Curly's Gold,"One year after their first adventure, Mitch Robbins and his friends discover a treasure map that belonged to their late trail guide Curly and they set out to discover its secrets.",https://m.media-amazon.com/images/M/MV5BZjQ3NzM2NjctN2JjMy00M2NmLWJmMGItY2UxYjAzYWFhYmI1XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
265,Rio Grande,"A cavalry officer posted on the Rio Grande is confronted with murderous raiding Apaches, a son who's a risk-taking recruit and his wife from whom he has been separated for many years.",https://m.media-amazon.com/images/M/MV5BOTI2ZjM2MTUtYTNjYS00ZTM3LTg0NjEtNDNlM2JhMzk1ZjIyXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
267,Last of the Dogmen,A Montana bounty hunter and an anthropologist discover a tribe of Native Americans living in a settlement isolated from the rest of the world.,https://m.media-amazon.com/images/M/MV5BZTY3ZmFkNzItNzJlMC00YzhkLTgwMWQtNWVjMjk3NTBkZGVjXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@.jpg
270,Tall Tale,"A young boy's imagination summons cowboy legend Pecos Bill, who helps him save the family farm from a greedy land-grabber. With the help of a lumberjack and a railroad worker, they all embark on a surprise-filled adventure.",https://m.media-amazon.com/images/M/MV5BNDA4NmY0YWYtMDg2My00YzJiLTkyYTQtYjNkMWMwNmQ5ZjAxXkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
273,The Battle at Apache Pass,"When Cochise bands together with Geronimo and other Indian tribes, Major Colton abandons his fort, heading towards Fort Sheridan, through Apache Pass. The only thing in his way are the Indians he used to call his friends.",https://m.media-amazon.com/images/M/MV5BMmNlZmM0NWYtZjZkZS00YjM5LWE5ZTItNjlhZDgyMTJhM2ZkXkEyXkFqcGdeQXVyNjYzNTAzODg@.jpg
275,Sundown: The Vampire in Retreat,Reclusive vampires lounge in a lonely American town. They wear sun cream to protect themselves. A descendant of Van Helsing arrives with hilarious consequences.::<robin.poole@octacon.co.uk>,https://m.media-amazon.com/images/M/MV5BYzMxYzU0YWYtZDBjYi00MDY3LWIzZDItNmUyZjE0MDc0MDM1XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
276,Zorro: The Gay Blade,"Zorro, the legendary swordsman, has passed on his weapon and his sense of duty to his noble son, Diego, a dashing swashbuckler like his father. But after an injury sidelines Diego, he is forced to hand the mask over to his twin, Ramon.",https://m.media-amazon.com/images/M/MV5BN2IxYmI3OGUtNmM5NS00YTAzLWJhM2MtNTkxM2Y0MjA4OWVlXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
279,Stagecoach,A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo and learn something about each other in the process.,https://m.media-amazon.com/images/M/MV5BOGQ4NDUyNWQtZTEyOC00OTMzLWFhYjAtNDNmYmQ2MWQyMTRmXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg
286,Trooper Hook,"When Apache chief Nanchez is captured by the cavalry, his white squaw and infant son are returned to civilization by Sergeant Hook, but Nanchez escapes custody and attempts to re-claim his son.",https://m.media-amazon.com/images/M/MV5BMzE3NTY1OTktNDY0Ny00MTY1LTlhYTgtNjc1OTMwNjllODc1XkEyXkFqcGdeQXVyNjE5MjUyOTM@.jpg
288,Blackthorn,"In Bolivia, Butch Cassidy (now calling himself James Blackthorn) pines for one last sight of home, an adventure that aligns him with a young robber and makes the duo a target for gangs and lawmen alike.",https://m.media-amazon.com/images/M/MV5BMjA1MDA1MDczMV5BMl5BanBnXkFtZTcwMzE0MjU0Ng@@.jpg
290,Buck and the Preacher,A wagon master and a con-man preacher help freed slaves dogged by cheap-labor agents out West.,https://m.media-amazon.com/images/M/MV5BNzQwZGIxZWItMTVmNi00MDZmLTgzOTctYzVhNmI5Njg2NTFmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
292,The Keeping Room,"Left without men in the dying days of the American Civil War, three women must fight to defend their home and themselves from two rogue soldiers who have broken off from the fast-approaching Union Army.",https://m.media-amazon.com/images/M/MV5BZDVlNjE5YzMtNjc0Yy00YTQwLTkzZDUtNTQzYjgyZTMyMjc2L2ltYWdlXkEyXkFqcGdeQXVyNDkzNTM2ODg@.jpg
294,El Camino Christmas,"Eric comes to El Camino looking for his unknown dad. He's harassed, hit and jailed by a drunk local cop, who later shoots at a liquor mart with Eric +4 inside. The sheriff and deputy then shoot up the place, answering each other's fire.",https://m.media-amazon.com/images/M/MV5BODk3MzY0MDkyM15BMl5BanBnXkFtZTgwNzUxNzMyNDM@.jpg
295,The Desperados,"During the Civil War, ex-parson Josiah Galt and his sons are Confederate raiders but they become common robbers after the war, save for son David who goes straight.",https://m.media-amazon.com/images/M/MV5BNjMyM2JjZDUtNTc5YS00YzVlLWJhYzMtM2ZjZTdlNTYwMWUxXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@.jpg
297,Apache Junction,"Apache Junction is an Old West outpost of lawlessness, a haven for thieves and cold-blooded killers. When big-city reporter Annabelle Angel arrives in town and becomes a target, notorious gunslinger Jericho Ford comes to her aid.",https://m.media-amazon.com/images/M/MV5BN2Y2OTNkZTktOTg5OS00NWUzLWJjM2MtNjc1NTY2MGY0OThjXkEyXkFqcGdeQXVyMzQwMTY2Nzk@.jpg
298,Montford: The Chickasaw Rancher,"A remarkable story inspired by the life of renowned Chickasaw cattleman Montford T. Johnson, a man who overcame great hardships to establish a ranching empire along the famous cattle highway of the American West, the Chisolm Trail.",https://m.media-amazon.com/images/M/MV5BYjFlODJlNTUtNmIwMS00MTMxLWExYTUtM2JmNTAzMjUxMTVjXkEyXkFqcGdeQXVyNTUxNzEyNjA@.jpg
300,Night Passage,"A fired railroad man is re-hired and trusted to carry a ten thousand dollar payroll in secret, even though he is suspected of being connected to outlaws.",https://m.media-amazon.com/images/M/MV5BYjYzMGEyNGItZDVlNC00Y2ExLTlmMTQtNmIzZjU1NTliOGQyXkEyXkFqcGdeQXVyMjI4MjA5MzA@.jpg
301,The Nevadan,A mysterious stranger crosses paths with an outlaw bank robber and a greedy rancher.,https://m.media-amazon.com/images/M/MV5BMjAwMWI2OWUtODRiYi00NTE0LTljMmItNmJkYzU1Y2M3ZTEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTEwNDcxNDc@.jpg
303,The Three Burials of Melquiades Estrada,Ranch foreman Pete Perkins looks to fulfill the promise to his recently deceased best friend by burying him in his hometown in Mexico.,https://m.media-amazon.com/images/M/MV5BMjExNjIxMTgxMV5BMl5BanBnXkFtZTcwNzgyNzEzMQ@@.jpg
305,The Way West,"In 1843, a former U.S. Senator leads a wagon train of settlers to Oregon, but his megalomania leads to growing dissatisfaction with his leadership.",https://m.media-amazon.com/images/M/MV5BZDFlYTI2YWQtN2U5Yy00NWRkLTgxZGQtMTA5MzNhYWMwMzUwXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
306,Justice,"A law student becomes a lieutenant during World War II, is captured and asked to defend a black prisoner of war falsely accused of murder.",https://m.media-amazon.com/images/M/MV5BMTYzMDg5ODQ1OF5BMl5BanBnXkFtZTYwMjc2Nzc5.jpg
309,The Warrior's Way,A warrior-assassin is forced to hide in a small town in the American Badlands after refusing a mission.,https://m.media-amazon.com/images/M/MV5BMjE3MGNlNjctOWExMC00MGVlLTk2ODAtOTE3ZTcwMWYzNzdhXkEyXkFqcGdeQXVyMTE2NzA0Ng@@.jpg
311,Posse,"In 1898 Cuba, five Buffalo Soldiers find a gold cache, desert and return to America where they help defend a black town from the KKK, all the while trying to avoid capture by lawmen and military authorities alike.",https://m.media-amazon.com/images/M/MV5BNjZmYzFmMjctNzI5My00YTI2LTg2NmItNzA3YjRmMzM3MTAyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
312,A Man Alone,"Hit men kill an unresisting victim, and investigator Reardon uncovers his past involvement with beautiful, deadly Kitty Collins.",https://m.media-amazon.com/images/M/MV5BNGZmNmJhY2YtMjhjNy00YThhLTk5MWItNDU2NTZhNzg1MTYwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg
313,Shenandoah,"During the Civil War, a Virginia farmer and his family vow to remain neutral, but one of the sons is captured by Union soldiers, sending the farmer to his rescue.",https://m.media-amazon.com/images/M/MV5BMjkzNmUxNjMtZGY4Zi00MmQ2LWE2ZmEtNjhlOTMxYjFiMGQxXkEyXkFqcGdeQXVyMjI4MjA5MzA@.jpg
315,Outlaws,Australian bushranger Ned Kelly and his gang flee from authorities during the 1870s.,https://m.media-amazon.com/images/M/MV5BYjIxN2M2YWMtMDYwOC00MDZiLWIwOTUtYTYzZmNjMTNiYjhjXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg
316,Rio Conchos,A former Confederate officer and a Mexican try to prevent a former Confederate colonel from selling stolen rifles to renegade Apaches in Mexico.,https://m.media-amazon.com/images/M/MV5BZDUxNzU3YjEtNmY2Ni00MWY0LWJlODMtY2E0ZDhlZTUxZmQ3XkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
317,The Sons of Katie Elder,Ranch owner Katie Elder's four sons determine to avenge the murder of their father and the swindling of their mother.,https://m.media-amazon.com/images/M/MV5BNDlmOGQ3OWItNmU3OS00M2Q2LThlZmQtNzlkY2MyZjExZDNjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjI4MjA5MzA@.jpg
318,Meek's Cutoff,Settlers traveling through the Oregon desert in 1845 find themselves stranded in harsh conditions.,https://m.media-amazon.com/images/M/MV5BMTM0MzQzMjUxM15BMl5BanBnXkFtZTcwNzgyNjg0NA@@.jpg
321,Ghosts of the Ozarks,"In post-Civil War Arkansas, a young doctor is mysteriously summoned to a remote town in the Ozarks only to discover that the utopian paradise is filled with secrets and surrounded by a menacing, supernatural presence.",https://m.media-amazon.com/images/M/MV5BYjY0MDk4YjMtODcyNC00ODk1LThkOTctNTJjZjI3ZDc1NjExXkEyXkFqcGdeQXVyMzQwMTY2Nzk@.jpg
323,Major Dundee,"In 1864, due to frequent Apache raids from Mexico into the U.S., a Union officer decides to illegally cross the border and destroy the Apache, using a mixed army of Union troops, Confederate POWs, civilian mercenaries, and scouts.",https://m.media-amazon.com/images/M/MV5BZWM5MmNiZDYtZmVhNy00NjQzLTlmNTYtODMxMDZiZjkwMTg3XkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
326,The Westerner,"Judge Roy Bean, a self-appointed hanging judge in Vinegarroon, Texas, befriends saddle tramp Cole Harden, who opposes Bean's policy against homesteaders.",https://m.media-amazon.com/images/M/MV5BNjczNDIyYjEtYjgwYS00YTRmLTkxYzgtYjIwZDMwNWE1N2JlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg
327,Duel in the Sun,"Beautiful, biracial Pearl Chavez becomes the ward of her dead father's first love and finds herself torn between two brothers, one good and the other bad.",https://m.media-amazon.com/images/M/MV5BYzQ5NzAwZjktMDU3Ny00OGY4LTkzYjMtZDA0Y2YxMmVlYmMwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
329,Coroner Creek,A man is bent on taking revenge on those he believes are responsible for his fiance's death.,https://m.media-amazon.com/images/M/MV5BNmYxZDgyMTEtZWE4Yy00MjgyLWFmMzItOTQyZGI2YmNhNGE2XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@.jpg
331,Two Rode Together,"A corrupt marshal is pressured by his army friend into negotiating the release of white captives of the Comanches, but finds that their reintegration into society has its consequences.",https://m.media-amazon.com/images/M/MV5BMmFhYjE5YWItYTI0YS00Njg4LTkwOGYtNDM5N2U1Y2IzY2FjXkEyXkFqcGdeQXVyMTI1NDQ4NQ@@.jpg
333,Oblivion,A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself.,https://m.media-amazon.com/images/M/MV5BMTQwMDY0MTA4MF5BMl5BanBnXkFtZTcwNzI3MDgxOQ@@.jpg
334,Will Penny,Aging cowboy Will Penny gets a line camp job on a large cattle spread and finds his isolated cabin is already occupied by an abandoned woman traveler and her young son.,https://m.media-amazon.com/images/M/MV5BNTgyNjQwODEtNzQ1Yi00YzE3LTlkMWItZWI3NzI4ZjE2MTdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
339,The Ox-Bow Incident,"When a posse captures three men suspected of killing a local farmer, they become strongly divided over whether or not to lynch the men.",https://m.media-amazon.com/images/M/MV5BOTBjMDhlM2EtY2RmMC00YzUyLTk5MGEtNThhN2ZhNWIzMTI4XkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg
342,Davy Crockett: King of the Wild Frontier,"American frontiersman Davy Crockett fights in the Creek Indian War, is elected to the U.S. Congress and fights for Texas at the Alamo.",https://m.media-amazon.com/images/M/MV5BZWY3MGVmM2YtYzkzYy00MjNmLTljMDctNDc5ZWUyNTM2OWU0XkEyXkFqcGdeQXVyMDUyOTUyNQ@@.jpg
343,Sweet Country,"Australian western set on the Northern Territory frontier in the 1920s, where justice itself is put on trial when an aged Aboriginal farmhand shoots a white man in self-defense and goes on the run as a posse gathers to hunt him down.",https://m.media-amazon.com/images/M/MV5BNDhkMzY5NzYtYWQ4MC00ZjA0LWJkN2EtYjExN2I0NjdjODVjXkEyXkFqcGdeQXVyMjE4NzUxNDA@.jpg
344,The True Story of Jesse James,Biopic loosely based on the last 18 years of Jesse James' life and focused on the relationship between brothers Jesse and Frank James.,https://m.media-amazon.com/images/M/MV5BNzZiNjAxOWEtMDNmOS00NTI1LWFhZDItY2RjOWYyYTVjNmEwXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
346,The Unsinkable Molly Brown,"A poor, uneducated mountain girl leaves her cabin in search of respect, a wealthy husband, and a better life in this fictionalized biopic of Margaret ""Molly"" Brown, who survived the 1912 sinking of the RMS Titanic.",https://m.media-amazon.com/images/M/MV5BMWMxMjQ2YTMtNDRkNC00ODNjLWI4ODItODFmNDU3OWJhYWIwXkEyXkFqcGdeQXVyNjc0MzMzNjA@.jpg
